subject,item,condition_code,condition_label,RT,channel,window_start,window_end,mean_amplitude,relatedness,language
001,comida_AVATI'I,5,reciente_si,315,Pz,0.5,0.8,9.531810240854925,1,rec
001,sandalia_MANZANA,3,español_no,320,Cz,0.3,0.5,-0.3278857396485714,0,esp
001,sandalia_MANZANA,3,español_no,320,Cz,0.5,0.8,-1.8427469593440735,0,esp
001,sandalia_MANZANA,3,español_no,320,Pz,0.3,0.5,0.027149830192614077,0,esp
001,sandalia_MANZANA,3,español_no,320,Pz,0.5,0.8,-0.676438320650595,0,esp
001,asado_PARRILLA,6,español_si,324,Cz,0.3,0.5,-1.6909183957972205,1,esp
001,asado_PARRILLA,6,español_si,324,Cz,0.5,0.8,-0.5552460447067831,1,esp
001,asado_PARRILLA,6,español_si,324,Pz,0.3,0.5,-4.485934882818793,1,esp
001,asado_PARRILLA,6,español_si,324,Pz,0.5,0.8,-3.8914247116371845,1,esp
001,pata_PIE,6,español_si,320,Cz,0.3,0.5,8.229510106146334,1,esp
001,pata_PIE,6,español_si,320,Cz,0.5,0.8,8.026832627683033,1,esp
001,pata_PIE,6,español_si,320,Pz,0.3,0.5,9.34084531737384,1,esp
001,pata_PIE,6,español_si,320,Pz,0.5,0.8,10.265560451417555,1,esp
001,casa_EIRATÃ,2,reciente_no,328,Cz,0.3,0.5,2.036730034133562,0,rec
001,casa_EIRATÃ,2,reciente_no,328,Cz,0.5,0.8,2.474538677647287,0,rec
001,casa_EIRATÃ,2,reciente_no,328,Pz,0.3,0.5,2.296506575093819,0,rec
001,casa_EIRATÃ,2,reciente_no,328,Pz,0.5,0.8,0.5023797841116725,0,rec
001,mujer_KUÑAKARAI,4,remoto_si,320,Cz,0.3,0.5,-1.2839477455530028,1,rem
001,mujer_KUÑAKARAI,4,remoto_si,320,Cz,0.5,0.8,-2.9209668256968317,1,rem
001,mujer_KUÑAKARAI,4,remoto_si,320,Pz,0.3,0.5,0.13032906710241854,1,rem
001,mujer_KUÑAKARAI,4,remoto_si,320,Pz,0.5,0.8,-1.0840965805533773,1,rem
001,plátano_PAKOVA,5,reciente_si,217,Cz,0.3,0.5,0.9548382352894316,1,rec
001,plátano_PAKOVA,5,reciente_si,217,Cz,0.5,0.8,-1.5762534007007776,1,rec
001,plátano_PAKOVA,5,reciente_si,217,Pz,0.3,0.5,-2.029418936858957,1,rec
001,plátano_PAKOVA,5,reciente_si,217,Pz,0.5,0.8,-6.110940639894862,1,rec
001,estancia_CAMPO,6,español_si,187,Cz,0.3,0.5,5.197626989764663,1,esp
001,estancia_CAMPO,6,español_si,187,Cz,0.5,0.8,8.721998835796953,1,esp
001,estancia_CAMPO,6,español_si,187,Pz,0.3,0.5,4.282941283228305,1,esp
001,estancia_CAMPO,6,español_si,187,Pz,0.5,0.8,9.921719721529765,1,esp
001,tapa_TAPITI,2,reciente_no,341,Cz,0.3,0.5,-2.012385415943125,0,rec
001,tapa_TAPITI,2,reciente_no,341,Cz,0.5,0.8,1.6901250748517116,0,rec
001,tapa_TAPITI,2,reciente_no,341,Pz,0.3,0.5,-3.521665188054053,0,rec
001,tapa_TAPITI,2,reciente_no,341,Pz,0.5,0.8,-0.8894669835112596,0,rec
001,batata_YVY'A,5,reciente_si,409,Cz,0.3,0.5,0.6813169307648566,1,rec
001,batata_YVY'A,5,reciente_si,409,Cz,0.5,0.8,1.807849214319069,1,rec
001,batata_YVY'A,5,reciente_si,409,Pz,0.3,0.5,-2.651208300143481,1,rec
001,batata_YVY'A,5,reciente_si,409,Pz,0.5,0.8,-3.376649038374108,1,rec
001,sonido_JUKYSY,2,reciente_no,320,Cz,0.3,0.5,-0.2860068785599791,0,rec
001,sonido_JUKYSY,2,reciente_no,320,Cz,0.5,0.8,2.157863455776951,0,rec
001,sonido_JUKYSY,2,reciente_no,320,Pz,0.3,0.5,10.359113942401915,0,rec
001,sonido_JUKYSY,2,reciente_no,320,Pz,0.5,0.8,8.149130082534636,0,rec
001,tiempo_RELOJ,6,español_si,311,Cz,0.3,0.5,4.598401519147535,1,esp
001,tiempo_RELOJ,6,español_si,311,Cz,0.5,0.8,6.752110355192428,1,esp
001,tiempo_RELOJ,6,español_si,311,Pz,0.3,0.5,5.63094014215928,1,esp
001,tiempo_RELOJ,6,español_si,311,Pz,0.5,0.8,10.460772247238438,1,esp
001,mano_AJOGUA,2,reciente_no,341,Cz,0.3,0.5,-0.40274539568389817,0,rec
001,mano_AJOGUA,2,reciente_no,341,Cz,0.5,0.8,-2.216169830906114,0,rec
001,mano_AJOGUA,2,reciente_no,341,Pz,0.3,0.5,0.7530361325121843,0,rec
001,mano_AJOGUA,2,reciente_no,341,Pz,0.5,0.8,-2.0642068492916046,0,rec
001,perdón_CHEAÑYRÕ,4,remoto_si,546,Cz,0.3,0.5,4.180960948937213,1,rem
001,perdón_CHEAÑYRÕ,4,remoto_si,546,Cz,0.5,0.8,3.076298322490894,1,rem
001,perdón_CHEAÑYRÕ,4,remoto_si,546,Pz,0.3,0.5,4.30336624519371,1,rem
001,perdón_CHEAÑYRÕ,4,remoto_si,546,Pz,0.5,0.8,0.7117348281808739,1,rem
001,salmón_PIRA,5,reciente_si,315,Cz,0.3,0.5,0.7084211592490859,1,rec
001,salmón_PIRA,5,reciente_si,315,Cz,0.5,0.8,-0.47769782190665455,1,rec
001,salmón_PIRA,5,reciente_si,315,Pz,0.3,0.5,0.8620599765205181,1,rec
001,salmón_PIRA,5,reciente_si,315,Pz,0.5,0.8,1.1728284027430265,1,rec
001,tortuga_KAGUY,1,remoto_no,303,Cz,0.3,0.5,0.9360079523802808,0,rem
001,tortuga_KAGUY,1,remoto_no,303,Cz,0.5,0.8,-1.1540634276629103,0,rem
001,tortuga_KAGUY,1,remoto_no,303,Pz,0.3,0.5,4.958241750360823,0,rem
001,tortuga_KAGUY,1,remoto_no,303,Pz,0.5,0.8,3.2207501007884742,0,rem
001,rayas_CEBRA,6,español_si,303,Cz,0.3,0.5,-2.129848984616378,1,esp
001,rayas_CEBRA,6,español_si,303,Cz,0.5,0.8,2.249414177855612,1,esp
001,rayas_CEBRA,6,español_si,303,Pz,0.3,0.5,-1.3497952261688904,1,esp
001,rayas_CEBRA,6,español_si,303,Pz,0.5,0.8,0.7960126193161103,1,esp
001,caballo_HA'E,1,remoto_no,277,Cz,0.3,0.5,2.7814624673292903,0,rem
001,caballo_HA'E,1,remoto_no,277,Cz,0.5,0.8,2.5744968188345907,0,rem
001,caballo_HA'E,1,remoto_no,277,Pz,0.3,0.5,0.9538716238995009,0,rem
001,caballo_HA'E,1,remoto_no,277,Pz,0.5,0.8,-0.0405358134214868,0,rem
001,noticia_KUATIAHAIPYRE,4,remoto_si,413,Cz,0.3,0.5,4.611522050717702,1,rem
001,noticia_KUATIAHAIPYRE,4,remoto_si,413,Cz,0.5,0.8,2.563314462819623,1,rem
001,noticia_KUATIAHAIPYRE,4,remoto_si,413,Pz,0.3,0.5,11.707155008728689,1,rem
001,noticia_KUATIAHAIPYRE,4,remoto_si,413,Pz,0.5,0.8,7.5536281263855445,1,rem
001,leer_OHAI,4,remoto_si,341,Cz,0.3,0.5,3.6437346423044805,1,rem
001,leer_OHAI,4,remoto_si,341,Cz,0.5,0.8,-0.04361383070950564,1,rem
001,leer_OHAI,4,remoto_si,341,Pz,0.3,0.5,-0.08406649100092742,1,rem
001,leer_OHAI,4,remoto_si,341,Pz,0.5,0.8,-4.2971414801050045,1,rem
001,chica_KUÑA,4,remoto_si,328,Cz,0.3,0.5,2.4726144657112084,1,rem
001,chica_KUÑA,4,remoto_si,328,Cz,0.5,0.8,2.863699141422735,1,rem
001,chica_KUÑA,4,remoto_si,328,Pz,0.3,0.5,2.3651958294212814,1,rem
001,chica_KUÑA,4,remoto_si,328,Pz,0.5,0.8,1.8098813118299977,1,rem
001,kiwi_CAMELLO,3,español_no,247,Cz,0.3,0.5,3.0627710888018984,0,esp
001,kiwi_CAMELLO,3,español_no,247,Cz,0.5,0.8,2.5014252929688117,0,esp
001,kiwi_CAMELLO,3,español_no,247,Pz,0.3,0.5,7.593580578812038,0,esp
001,kiwi_CAMELLO,3,español_no,247,Pz,0.5,0.8,5.997889475478423,0,esp
001,arroz_TEMBI'U,5,reciente_si,281,Cz,0.3,0.5,11.161519551792965,1,rec
001,arroz_TEMBI'U,5,reciente_si,281,Cz,0.5,0.8,-0.24673486196319122,1,rec
001,arroz_TEMBI'U,5,reciente_si,281,Pz,0.3,0.5,9.538464534168059,1,rec
001,arroz_TEMBI'U,5,reciente_si,281,Pz,0.5,0.8,-2.39773853088499,1,rec
001,clavo_REMERA,3,español_no,213,Cz,0.3,0.5,-1.9423038975622218,0,esp
001,clavo_REMERA,3,español_no,213,Cz,0.5,0.8,1.3689255033231338,0,esp
001,clavo_REMERA,3,español_no,213,Pz,0.3,0.5,-0.707785071661839,0,esp
001,clavo_REMERA,3,español_no,213,Pz,0.5,0.8,0.7918963283903686,0,esp
001,cielo_AMBOJY,2,reciente_no,192,Cz,0.3,0.5,1.5595036239291615,0,rec
001,cielo_AMBOJY,2,reciente_no,192,Cz,0.5,0.8,1.4416209839450322,0,rec
001,cielo_AMBOJY,2,reciente_no,192,Pz,0.3,0.5,1.9383436436048491,0,rec
001,cielo_AMBOJY,2,reciente_no,192,Pz,0.5,0.8,2.6033664650777695,0,rec
001,mar_RYGUASU,2,reciente_no,243,Cz,0.3,0.5,2.8566955432582355,0,rec
001,mar_RYGUASU,2,reciente_no,243,Cz,0.5,0.8,0.9934304897533915,0,rec
001,mar_RYGUASU,2,reciente_no,243,Pz,0.3,0.5,-0.8165521257771897,0,rec
001,mar_RYGUASU,2,reciente_no,243,Pz,0.5,0.8,-0.4423682097353135,0,rec
001,cocinar_AREKO,2,reciente_no,661,Cz,0.3,0.5,1.7166039449377697,0,rec
001,cocinar_AREKO,2,reciente_no,661,Cz,0.5,0.8,2.074210129372837,0,rec
001,cocinar_AREKO,2,reciente_no,661,Pz,0.3,0.5,0.49629832746890873,0,rec
001,cocinar_AREKO,2,reciente_no,661,Pz,0.5,0.8,3.1810292506219087,0,rec
001,potencia_ENERGÍA,6,español_si,328,Cz,0.3,0.5,-0.5871643201054003,1,esp
001,potencia_ENERGÍA,6,español_si,328,Cz,0.5,0.8,-0.7052275269388445,1,esp
001,potencia_ENERGÍA,6,español_si,328,Pz,0.3,0.5,-2.423114353611778,1,esp
001,potencia_ENERGÍA,6,español_si,328,Pz,0.5,0.8,1.1700568385554193,1,esp
001,carta_KA'I,2,reciente_no,260,Cz,0.3,0.5,4.808002369191783,0,rec
001,carta_KA'I,2,reciente_no,260,Cz,0.5,0.8,4.2347906997544245,0,rec
001,carta_KA'I,2,reciente_no,260,Pz,0.3,0.5,4.55473630914751,0,rec
001,carta_KA'I,2,reciente_no,260,Pz,0.5,0.8,6.5201278944322585,0,rec
001,ala_MERÕ,2,reciente_no,362,Cz,0.3,0.5,-0.8566170531110125,0,rec
001,ala_MERÕ,2,reciente_no,362,Cz,0.5,0.8,0.974848094965644,0,rec
001,ala_MERÕ,2,reciente_no,362,Pz,0.3,0.5,1.6512751523405318,0,rec
001,ala_MERÕ,2,reciente_no,362,Pz,0.5,0.8,5.57605985205183,0,rec
001,durazno_PERA,6,español_si,226,Cz,0.3,0.5,3.0242136265509405,1,esp
001,durazno_PERA,6,español_si,226,Cz,0.5,0.8,-1.2043975662884983,1,esp
001,durazno_PERA,6,español_si,226,Pz,0.3,0.5,4.579340070629348,1,esp
001,durazno_PERA,6,español_si,226,Pz,0.5,0.8,-0.5109814592912368,1,esp
001,día_PYHARE,4,remoto_si,337,Cz,0.3,0.5,10.668610823555635,1,rem
001,día_PYHARE,4,remoto_si,337,Cz,0.5,0.8,9.3559335349467,1,rem
001,día_PYHARE,4,remoto_si,337,Pz,0.3,0.5,7.252947960622033,1,rem
001,día_PYHARE,4,remoto_si,337,Pz,0.5,0.8,6.268604826847626,1,rem
001,rayo_HIJO,3,español_no,230,Cz,0.3,0.5,0.3615804467923366,0,esp
001,rayo_HIJO,3,español_no,230,Cz,0.5,0.8,-0.0511604383331443,0,esp
001,rayo_HIJO,3,español_no,230,Pz,0.3,0.5,-7.845447953575507,0,esp
001,rayo_HIJO,3,español_no,230,Pz,0.5,0.8,-7.468634882116093,0,esp
001,mujer_DAMA,6,español_si,281,Cz,0.3,0.5,-1.360040290442367,1,esp
001,mujer_DAMA,6,español_si,281,Cz,0.5,0.8,-3.428941102188597,1,esp
001,mujer_DAMA,6,español_si,281,Pz,0.3,0.5,-1.483783860422241,1,esp
001,mujer_DAMA,6,español_si,281,Pz,0.5,0.8,-2.3151271026411857,1,esp
001,labial_OVEJA,3,español_no,170,Cz,0.3,0.5,4.027894290486495,0,esp
001,labial_OVEJA,3,español_no,170,Cz,0.5,0.8,-2.834714050116281,0,esp
001,labial_OVEJA,3,español_no,170,Pz,0.3,0.5,1.675989481835411,0,esp
001,labial_OVEJA,3,español_no,170,Pz,0.5,0.8,-4.119707331106611,0,esp
001,tostada_MBUJAPE,4,remoto_si,665,Cz,0.3,0.5,-0.8522158626180434,1,rem
001,tostada_MBUJAPE,4,remoto_si,665,Cz,0.5,0.8,-0.16076868026055316,1,rem
001,tostada_MBUJAPE,4,remoto_si,665,Pz,0.3,0.5,4.805668300456509,1,rem
001,tostada_MBUJAPE,4,remoto_si,665,Pz,0.5,0.8,5.223138575990278,1,rem
001,ajo_SEVÓI,5,reciente_si,277,Cz,0.3,0.5,3.6733360847171688,1,rec
001,ajo_SEVÓI,5,reciente_si,277,Cz,0.5,0.8,0.19087266547677062,1,rec
001,ajo_SEVÓI,5,reciente_si,277,Pz,0.3,0.5,3.9270675832119126,1,rec
001,ajo_SEVÓI,5,reciente_si,277,Pz,0.5,0.8,-1.2167990255859578,1,rec
001,compañía_AMIGO,6,español_si,290,Cz,0.3,0.5,3.56121762318071,1,esp
001,compañía_AMIGO,6,español_si,290,Cz,0.5,0.8,0.3764307870786931,1,esp
001,compañía_AMIGO,6,español_si,290,Pz,0.3,0.5,3.943352156318725,1,esp
001,compañía_AMIGO,6,español_si,290,Pz,0.5,0.8,2.7929646753148005,1,esp
001,avena_OGUATA,2,reciente_no,315,Cz,0.3,0.5,-0.7191348136223563,0,rec
001,avena_OGUATA,2,reciente_no,315,Cz,0.5,0.8,0.6637151592895618,0,rec
001,avena_OGUATA,2,reciente_no,315,Pz,0.3,0.5,-0.3844487262674824,0,rec
001,avena_OGUATA,2,reciente_no,315,Pz,0.5,0.8,-0.44979561938289636,0,rec
001,rubí_RUPI'A,2,reciente_no,256,Cz,0.3,0.5,0.8918101216594759,0,rec
001,rubí_RUPI'A,2,reciente_no,256,Cz,0.5,0.8,3.1687651430086996,0,rec
001,rubí_RUPI'A,2,reciente_no,256,Pz,0.3,0.5,3.9309198624239516,0,rec
001,rubí_RUPI'A,2,reciente_no,256,Pz,0.5,0.8,5.211973753754005,0,rec
001,arroz_KARUMBE,2,reciente_no,234,Cz,0.3,0.5,-2.682033827761189,0,rec
001,arroz_KARUMBE,2,reciente_no,234,Cz,0.5,0.8,-2.2428271758326748,0,rec
001,arroz_KARUMBE,2,reciente_no,234,Pz,0.3,0.5,1.0720637791315457,0,rec
001,arroz_KARUMBE,2,reciente_no,234,Pz,0.5,0.8,0.7712026456340788,0,rec
001,persona_HUMANO,6,español_si,234,Cz,0.3,0.5,1.0539645129958026,1,esp
001,persona_HUMANO,6,español_si,234,Cz,0.5,0.8,-0.5614599124019444,1,esp
001,persona_HUMANO,6,español_si,234,Pz,0.3,0.5,8.578057513787197,1,esp
001,persona_HUMANO,6,español_si,234,Pz,0.5,0.8,6.171568402635906,1,esp
001,día_KA'ARU,4,remoto_si,541,Cz,0.3,0.5,1.4570249602771723,1,rem
001,día_KA'ARU,4,remoto_si,541,Cz,0.5,0.8,4.496417653916576,1,rem
001,día_KA'ARU,4,remoto_si,541,Pz,0.3,0.5,9.156091656822422,1,rem
001,día_KA'ARU,4,remoto_si,541,Pz,0.5,0.8,10.582197872435428,1,rem
001,calamar_PULPO,6,español_si,315,Cz,0.3,0.5,-1.5003474810733823,1,esp
001,calamar_PULPO,6,español_si,315,Cz,0.5,0.8,-0.80254737547267,1,esp
001,calamar_PULPO,6,español_si,315,Pz,0.3,0.5,2.903827810803285,1,esp
001,calamar_PULPO,6,español_si,315,Pz,0.5,0.8,1.1602420422814357,1,esp
001,aquel_IPORÃ,1,remoto_no,209,Cz,0.3,0.5,6.438811127812814,0,rem
001,aquel_IPORÃ,1,remoto_no,209,Cz,0.5,0.8,5.664627324970748,0,rem
001,aquel_IPORÃ,1,remoto_no,209,Pz,0.3,0.5,4.482015168151031,0,rem
001,aquel_IPORÃ,1,remoto_no,209,Pz,0.5,0.8,1.417742316569635,0,rem
001,bicho_ÑANDU,5,reciente_si,405,Cz,0.3,0.5,0.1628761854595863,1,rec
001,bicho_ÑANDU,5,reciente_si,405,Cz,0.5,0.8,-1.5624742362391855,1,rec
001,bicho_ÑANDU,5,reciente_si,405,Pz,0.3,0.5,1.653552844833869,1,rec
001,bicho_ÑANDU,5,reciente_si,405,Pz,0.5,0.8,0.20021473309816973,1,rec
001,manzana_YVA,4,remoto_si,588,Cz,0.3,0.5,-0.13960658788430283,1,rem
001,manzana_YVA,4,remoto_si,588,Cz,0.5,0.8,0.4119729130280955,1,rem
001,manzana_YVA,4,remoto_si,588,Pz,0.3,0.5,1.2106261547260846,1,rem
001,manzana_YVA,4,remoto_si,588,Pz,0.5,0.8,-1.6160721820307826,1,rem
001,vaso_KO'Ẽ,1,remoto_no,213,Cz,0.3,0.5,0.8104162648893317,0,rem
001,vaso_KO'Ẽ,1,remoto_no,213,Cz,0.5,0.8,-0.1768562020583129,0,rem
001,vaso_KO'Ẽ,1,remoto_no,213,Pz,0.3,0.5,0.28840621560811963,0,rem
001,vaso_KO'Ẽ,1,remoto_no,213,Pz,0.5,0.8,1.9939113549797636,0,rem
001,té_CABEZA,3,español_no,320,Cz,0.3,0.5,5.001183199194761,0,esp
001,té_CABEZA,3,español_no,320,Cz,0.5,0.8,0.8319573055817047,0,esp
001,té_CABEZA,3,español_no,320,Pz,0.3,0.5,6.57957129108791,0,esp
001,té_CABEZA,3,español_no,320,Pz,0.5,0.8,0.12276187999577404,0,esp
001,vaca_KAMBY,4,remoto_si,371,Cz,0.3,0.5,0.1204141705082013,1,rem
001,vaca_KAMBY,4,remoto_si,371,Cz,0.5,0.8,-2.949179169844444,1,rem
001,vaca_KAMBY,4,remoto_si,371,Pz,0.3,0.5,-11.2781409231225,1,rem
001,vaca_KAMBY,4,remoto_si,371,Pz,0.5,0.8,-17.400666839001996,1,rem
001,cereal_AVENA,6,español_si,311,Cz,0.3,0.5,2.160323227899006,1,esp
001,cereal_AVENA,6,español_si,311,Cz,0.5,0.8,-0.2773908346180657,1,esp
001,cereal_AVENA,6,español_si,311,Pz,0.3,0.5,-2.290113724911443,1,esp
001,cereal_AVENA,6,español_si,311,Pz,0.5,0.8,2.3426468355980834,1,esp
001,fruta_JAGUA,2,reciente_no,234,Cz,0.3,0.5,2.6191641989235697,0,rec
001,fruta_JAGUA,2,reciente_no,234,Cz,0.5,0.8,1.3883386563782125,0,rec
001,fruta_JAGUA,2,reciente_no,234,Pz,0.3,0.5,5.8436614985649395,0,rec
001,fruta_JAGUA,2,reciente_no,234,Pz,0.5,0.8,3.5855503911755755,0,rec
001,azúcar_AGUYJE,1,remoto_no,580,Cz,0.3,0.5,-3.3220512442863916,0,rem
001,azúcar_AGUYJE,1,remoto_no,580,Cz,0.5,0.8,-0.2757616745579519,0,rem
001,azúcar_AGUYJE,1,remoto_no,580,Pz,0.3,0.5,-3.0053360202134796,0,rem
001,azúcar_AGUYJE,1,remoto_no,580,Pz,0.5,0.8,-0.4260864693080904,0,rem
001,capa_MBOREROTOCHU,2,reciente_no,392,Cz,0.3,0.5,1.2256869599223137,0,rec
001,capa_MBOREROTOCHU,2,reciente_no,392,Cz,0.5,0.8,2.2598802356147454,0,rec
001,capa_MBOREROTOCHU,2,reciente_no,392,Pz,0.3,0.5,8.114861339903793,0,rec
001,capa_MBOREROTOCHU,2,reciente_no,392,Pz,0.5,0.8,7.355512863843276,0,rec
001,hogar_ÓGA,4,remoto_si,298,Cz,0.3,0.5,2.2036285647191107,1,rem
001,hogar_ÓGA,4,remoto_si,298,Cz,0.5,0.8,-0.728688570947918,1,rem
001,hogar_ÓGA,4,remoto_si,298,Pz,0.3,0.5,2.1704197770271167,1,rem
001,hogar_ÓGA,4,remoto_si,298,Pz,0.5,0.8,1.7461157666900111,1,rem
001,ave_GUYRA,5,reciente_si,409,Cz,0.3,0.5,2.2843508125784306,1,rec
001,ave_GUYRA,5,reciente_si,409,Cz,0.5,0.8,-2.987810160255866,1,rec
001,ave_GUYRA,5,reciente_si,409,Pz,0.3,0.5,5.255010932612304,1,rec
001,ave_GUYRA,5,reciente_si,409,Pz,0.5,0.8,-0.5500476914575807,1,rec
001,cuchara_TEMBIPORU,5,reciente_si,315,Cz,0.3,0.5,-1.2047598955149834,1,rec
001,cuchara_TEMBIPORU,5,reciente_si,315,Cz,0.5,0.8,0.3492670165043068,1,rec
001,cuchara_TEMBIPORU,5,reciente_si,315,Pz,0.3,0.5,-2.3662044322118163,1,rec
001,cuchara_TEMBIPORU,5,reciente_si,315,Pz,0.5,0.8,-5.0372641217038945,1,rec
001,balcón_ARANDUKA,1,remoto_no,256,Cz,0.3,0.5,0.1391314729475059,0,rem
001,balcón_ARANDUKA,1,remoto_no,256,Cz,0.5,0.8,0.06418236083377472,0,rem
001,balcón_ARANDUKA,1,remoto_no,256,Pz,0.3,0.5,4.843865885614202,0,rem
001,balcón_ARANDUKA,1,remoto_no,256,Pz,0.5,0.8,6.14892506763822,0,rem
001,luna_TAHÝI,2,reciente_no,418,Cz,0.3,0.5,-1.7013919210562913,0,rec
001,luna_TAHÝI,2,reciente_no,418,Cz,0.5,0.8,0.3750752950377522,0,rec
001,luna_TAHÝI,2,reciente_no,418,Pz,0.3,0.5,0.13889100563784068,0,rec
001,luna_TAHÝI,2,reciente_no,418,Pz,0.5,0.8,0.850268514968289,0,rec
001,vocal_SALUD,3,español_no,217,Cz,0.3,0.5,1.7593123802127173,0,esp
001,vocal_SALUD,3,español_no,217,Cz,0.5,0.8,6.142946596992643,0,esp
001,vocal_SALUD,3,español_no,217,Pz,0.3,0.5,-1.1282165247158935,0,esp
001,vocal_SALUD,3,español_no,217,Pz,0.5,0.8,2.0433428871637656,0,esp
001,ricota_TÍO,3,español_no,183,Cz,0.3,0.5,1.4313407501993844,0,esp
001,ricota_TÍO,3,español_no,183,Cz,0.5,0.8,1.5173531917026566,0,esp
001,ricota_TÍO,3,español_no,183,Pz,0.3,0.5,2.2264576280632844,0,esp
001,ricota_TÍO,3,español_no,183,Pz,0.5,0.8,0.9442914959631468,0,esp
001,hierro_KUATIAÑE'Ẽ,1,remoto_no,251,Cz,0.3,0.5,-0.5703017712355807,0,rem
001,hierro_KUATIAÑE'Ẽ,1,remoto_no,251,Cz,0.5,0.8,-0.15517144962798357,0,rem
001,hierro_KUATIAÑE'Ẽ,1,remoto_no,251,Pz,0.3,0.5,8.73369311226102,0,rem
001,hierro_KUATIAÑE'Ẽ,1,remoto_no,251,Pz,0.5,0.8,10.292908354062844,0,rem
001,conejo_YVYPÓRA,1,remoto_no,273,Cz,0.3,0.5,-0.19106929527165797,0,rem
001,conejo_YVYPÓRA,1,remoto_no,273,Cz,0.5,0.8,1.0144757497867165,0,rem
001,conejo_YVYPÓRA,1,remoto_no,273,Pz,0.3,0.5,-2.172912916311851,0,rem
001,conejo_YVYPÓRA,1,remoto_no,273,Pz,0.5,0.8,-1.5805406941078333,0,rem
001,edificio_KURE,2,reciente_no,230,Cz,0.3,0.5,6.894318588651141,0,rec
001,edificio_KURE,2,reciente_no,230,Cz,0.5,0.8,-0.18189682517019726,0,rec
001,edificio_KURE,2,reciente_no,230,Pz,0.3,0.5,11.583027216964044,0,rec
001,edificio_KURE,2,reciente_no,230,Pz,0.5,0.8,1.82091421551007,0,rec
001,trapo_VIDA,3,español_no,175,Cz,0.3,0.5,1.4237564565398946,0,esp
001,trapo_VIDA,3,español_no,175,Cz,0.5,0.8,-0.4487597486418992,0,esp
001,trapo_VIDA,3,español_no,175,Pz,0.3,0.5,-2.1966264749017475,0,esp
001,trapo_VIDA,3,español_no,175,Pz,0.5,0.8,-3.0667309906382703,0,esp
001,león_TIGRE,6,español_si,153,Cz,0.3,0.5,1.4717248026393528,1,esp
001,león_TIGRE,6,español_si,153,Cz,0.5,0.8,-0.002467714567755373,1,esp
001,león_TIGRE,6,español_si,153,Pz,0.3,0.5,3.3560142088681464,1,esp
001,león_TIGRE,6,español_si,153,Pz,0.5,0.8,-2.914413083457814,1,esp
001,codo_COCODRILO,3,español_no,149,Cz,0.3,0.5,5.001535033645968,0,esp
001,codo_COCODRILO,3,español_no,149,Cz,0.5,0.8,5.0622335656664825,0,esp
001,codo_COCODRILO,3,español_no,149,Pz,0.3,0.5,-0.07460996967095598,0,esp
001,codo_COCODRILO,3,español_no,149,Pz,0.5,0.8,-4.87871299753614,0,esp
001,rostro_CARA,6,español_si,136,Cz,0.3,0.5,2.776784490364103,1,esp
001,rostro_CARA,6,español_si,136,Cz,0.5,0.8,3.5386220393777794,1,esp
001,rostro_CARA,6,español_si,136,Pz,0.3,0.5,3.467948470676604,1,esp
001,rostro_CARA,6,español_si,136,Pz,0.5,0.8,1.2297460075905207,1,esp
001,codo_BRAZO,6,español_si,200,Cz,0.3,0.5,-2.071481567010498,1,esp
001,codo_BRAZO,6,español_si,200,Cz,0.5,0.8,-0.6680575507633605,1,esp
001,codo_BRAZO,6,español_si,200,Pz,0.3,0.5,-1.6728519599598188,1,esp
001,codo_BRAZO,6,español_si,200,Pz,0.5,0.8,0.47010233024557546,1,esp
001,ladrido_CIRUELA,3,español_no,153,Cz,0.3,0.5,0.9290849583116002,0,esp
001,ladrido_CIRUELA,3,español_no,153,Cz,0.5,0.8,4.385609153808031,0,esp
001,ladrido_CIRUELA,3,español_no,153,Pz,0.3,0.5,4.613508476996615,0,esp
001,ladrido_CIRUELA,3,español_no,153,Pz,0.5,0.8,2.9685836877779432,0,esp
001,amanecer_KARAI,1,remoto_no,371,Cz,0.3,0.5,-2.550966104850747,0,rem
001,amanecer_KARAI,1,remoto_no,371,Cz,0.5,0.8,0.5633560929462493,0,rem
001,amanecer_KARAI,1,remoto_no,371,Pz,0.3,0.5,-1.7030998931194727,0,rem
001,amanecer_KARAI,1,remoto_no,371,Pz,0.5,0.8,0.555956036531129,0,rem
001,hormigón_ÑATI'Ũ,2,reciente_no,448,Cz,0.3,0.5,3.493952007462773,0,rec
001,hormigón_ÑATI'Ũ,2,reciente_no,448,Cz,0.5,0.8,-0.21257727499297174,0,rec
001,hormigón_ÑATI'Ũ,2,reciente_no,448,Pz,0.3,0.5,7.6020138765183765,0,rec
001,hormigón_ÑATI'Ũ,2,reciente_no,448,Pz,0.5,0.8,1.6100101079414726,0,rec
001,uno_PETEĨ,4,remoto_si,221,Cz,0.3,0.5,1.7411467326948276,1,rem
001,uno_PETEĨ,4,remoto_si,221,Cz,0.5,0.8,-1.6382507991709332,1,rem
001,uno_PETEĨ,4,remoto_si,221,Pz,0.3,0.5,4.14267828172216,1,rem
001,uno_PETEĨ,4,remoto_si,221,Pz,0.5,0.8,1.850358311720343,1,rem
001,horno_SERPIENTE,3,español_no,200,Cz,0.3,0.5,3.9333384122986055,0,esp
001,horno_SERPIENTE,3,español_no,200,Cz,0.5,0.8,-0.31762190579214267,0,esp
001,horno_SERPIENTE,3,español_no,200,Pz,0.3,0.5,8.321112108058655,0,esp
